label,type,domain
0,alexa,thietkeweb9999.com
1,fobber,xlzahikcak.com
0,alexa,gameforest.in.th
0,alexa,3cpjs.com
1,qadars,34densduvoxa.net
0,alexa,berlinschools.org
1,kraken,rjoaedu.com
1,fobber,leusdmwoby.com
0,alexa,gammadonna.it
1,fobber,qgubtezfcu.com
0,alexa,doctorwhobrasil.com.br
1,corebot,a4anyj121lobu2cbs87.ddns.net
0,alexa,mb-bs.info
0,alexa,cryoutcreations.eu
1,necurs,kjjkkcluqk.la
1,tinba,ymunmmpscbih.xyz
1,simda,digewosi.info
0,alexa,benintimes.info
1,corebot,78ubkx7dat5ju6elwle.ddns.net
1,ramnit,heikacdrlfsmldxbosh.com
0,alexa,factoryfifteen.com
1,fobber,rhqnoqhybi.com
1,corebot,c2mtmrc438c4k0u2i2mbgru.ddns.net
0,alexa,revivecenters.net
1,necurs,mfoywxofhorcprq.cc
0,alexa,osubeaverfreezer.com
1,corebot,50olat7balqtu6ercti8wfq.ddns.net
1,fobber,zrysutkidq.com
0,alexa,comoescreverumaboaredacao.com
1,suppobox,charlotteelisabeth.net
1,vawtrak,cegetlacgum.com
0,alexa,coobis.com
0,alexa,govtjobbuzz.com
1,conficker,xiwnz.com.tt
0,alexa,heckifiknowcomics.com
0,alexa,affarsliv.com
0,alexa,moteplassen.com
0,alexa,domain24.de
1,pykspa,cgsqqaiugkeq.info
0,alexa,gaybestiality.net
0,alexa,s1000-forum.de
0,alexa,nieindia.org
1,fobber,pvtiljgmys.com
1,cryptolocker,jetypcogxnwmb.co.uk
0,alexa,titrias.com
1,simda,vojuzem.info
0,alexa,salviaparadise.cz
1,murofet,shvcswhuqlffqeimryxwhjnh.net
0,alexa,vulog.com
0,alexa,epub5.com
1,tinba,lckkhdehxmts.com
1,corebot,sjercx3x5jijunwpaba.ddns.net
1,simda,pupeg.eu
1,corebot,14qpsxcnipc0al3.ddns.net
0,alexa,tv-aichi.co.jp
1,ramnit,giquwevu.com
0,alexa,azine.kr
0,alexa,foxworldnews.today
0,alexa,solomonsonline.co.za
0,alexa,kharkovestate.com
1,matsnu,bataddgloveangledisappointed.com
0,alexa,shaohao.ru
0,alexa,jsj2014.win
0,alexa,alteoasbl.be
1,pushdo,keicoqga.ru
0,alexa,holdenintl.com
0,alexa,bimmer-tech.net
0,alexa,ulloi129.hu
0,alexa,mosuruslugi.ru
1,kraken,hskuuqae.dyndns.org
0,alexa,felonspy.com
1,pushdo,bamuxuni.ru
0,alexa,hotxxxjapanese.com
1,rovnix,wadowlkzmc8pdorplc.cn
1,dircrypt,oeqpkyhmtjfphaphciej.com
0,alexa,tv-3d.in
1,corebot,w2kx1l3v7t7nwneba6mdsf7.ddns.net
0,alexa,triib.com
0,alexa,salta.gob.ar
0,alexa,dougstetar.ca
0,alexa,justmansbestfriendforlife.com
1,emotet,vpqdyvwwgopydgtv.eu
1,ramnit,ficlimxcsscmary.com
0,alexa,jacekamdajedem.info
1,simda,vocyrem.com
0,alexa,limona.net
0,alexa,tekoalyaika.fi
1,cryptolocker,xgnbygnsthmyx.ru
0,alexa,casanova.audio
0,alexa,lajornadadelvalles.cat
0,alexa,benjaminmcevoy.com
0,alexa,tsunezu.net
0,alexa,cdxlife.com
1,ramdo,emswwccseiqemsaq.org
1,necurs,xkuahelvhebytdvj.com
1,gozi,iureestcrefactum.com
1,matsnu,mirrorwellfinanceconcern.com
0,alexa,mykoho.jp
0,alexa,julyservices.com
0,alexa,businessguideoffer.com
1,ranbyus,hpvstrofmcuwfujld.su
1,simda,vopykam.com
1,necurs,qoschccsw.ac
0,alexa,englishpedia.net
1,necurs,rqucswhnjyfmybbcuvaix.ki
1,fobber,cxfofwsftg.com
0,alexa,ksea.org
0,alexa,skazochnyj-domik.ru
0,alexa,navinavi-mortgage.com
0,alexa,arnascivico.it
1,corebot,ij1jux1hgf3jm4w4edq.ddns.net
0,alexa,iuscommunity.org
1,tinba,lhxoybxlppoi.pw
0,alexa,sutranetworks.com
1,emotet,qhysbhgjokwhqblf.eu
0,alexa,nightmovie.com
1,corebot,ixw27bul5rkv1v3rgno0a0y.ddns.net
1,simda,lygyjuj.com
1,fobber,jtwijjocnl.com
0,alexa,recruitingtrendsconf.com
1,conficker,yaxbp.li
1,ranbyus,icyuxaafyuvawsdri.pw
1,symmi,itucrivuhoam.ddns.net
0,alexa,tinderfoundation.org
1,cryptolocker,mybroswbckiff.ru
1,fobber,owvfanvsoc.com
0,alexa,click-plus.net
0,alexa,chaletcenter.be
1,suppobox,sufferfurther.net
0,alexa,egsd.net
0,alexa,prds.net
0,alexa,hexar.io
1,cryptolocker,kkafwgtpxivchkt.co.uk
0,alexa,edunewsng.com
1,ramdo,gmqoogosgmkossms.org
1,murofet,rodoripxsqqojsmw.biz
1,ramdo,soammqommwaggigc.org
0,alexa,things4fun.com
1,symmi,wifiowroolevmi.ddns.net
0,alexa,seouldls.ir
1,suppobox,gwendolinewilkerson.net
0,alexa,freedownloadnewa.com
0,alexa,wpmavi.com
1,vawtrak,somowwi.com
0,alexa,nysif.com
0,alexa,clinicaela.com.br
0,alexa,labexchange.com
0,alexa,aalba.cat
0,alexa,zferral.com
1,qadars,dajcti3otqj4.net
0,alexa,thecapistranodispatch.com
0,alexa,leukaemia.org.au
0,alexa,28tui.com
0,alexa,newsacross.com.ng
0,alexa,risardi.pl
1,cryptolocker,nnbertwvchvebg.co.uk
1,conficker,bepcndri.sc
1,tinba,owfutuffnjjy.ru
0,alexa,mnot.net
1,vawtrak,esdatawn.com
1,pykspa,lmrgygn.org
1,kraken,sfjcomvgqavu.tv
0,alexa,fundoodaa.com
1,padcrypt,bbmblkbddadbeafa.com
0,alexa,robware.net
1,pykspa,lxncnsfox.org
0,alexa,ocis.org
1,murofet,rhscropbmjnyxfaamorvdqptyd.net
1,necurs,lwfbycfkjpefjejpmdafc.so
0,alexa,mackbooks.co.uk
1,gozi,facqdiustusucquoddistr.com
0,alexa,climbingtechnology.com
1,fobber,azpmlrxgoe.com
0,alexa,qubeglobal.com
1,suppobox,forgetletter.net
1,pushdo,cicteoci.ru
1,conficker,icwjqqclk.nf
0,alexa,ripetitorewifi.it
1,vawtrak,gohiddifiwg.com
1,corebot,ctwvcl5da8i4gp3xiteti4a.ddns.net
1,symmi,isixehacug.ddns.net
1,vawtrak,tusohgetla.com
1,qadars,igmgq068q46s.top
1,necurs,gcdykiqaafrhanh.co
0,alexa,sepermuta.es
1,corebot,30excf7tcpwf763.ddns.net
0,alexa,halfmarathons.net
1,vawtrak,fulucgifsu.com
1,suppobox,increaseeearly.net
1,symmi,omumbeobh.ddns.net
1,nymaim,static-indication.mx
1,tinba,uiowcjcfeuyy.com
0,alexa,console-forum.net
0,alexa,comocriarumemail.com.br
0,alexa,juegosfriv100com.com
1,cryptolocker,mowyeadqwaebnin.info
1,nymaim,weed-newark.yt
0,alexa,agentsoftherealm.com
1,necurs,gugweytg.ms
1,rovnix,lh67pi266a7h32xtbk.cn
1,necurs,ttnwtktnwufiewebfieah.ac
1,necurs,cmfdhxro.mn
1,vawtrak,odsitongur.com
0,alexa,calliframe.com
0,alexa,mazoutaanbod.be
1,pushdo,viljanmo.ru
1,simda,gatonibapyr.eu
0,alexa,fit-health.ru
0,alexa,frikster.com
0,alexa,gazo-news-antenna.com
1,murofet,erqofkxwnwqlliri.info
0,alexa,muan.co
1,pushdo,lufoqupd.ru
0,alexa,semajobs.com
0,alexa,roemisch-germanisches-museum.de
1,ranbyus,kvofstiyikfbttygo.net
1,rovnix,8gwsjwbk67miscxbt5.com
1,qadars,y8iky02k2seo.net
0,alexa,proyectolibertadlatina.club
0,alexa,portland-beerfest.com
1,necurs,cjjqfvskgecssdclwffm.so
1,pykspa,vuzarsn.org
0,alexa,evolutionsessa.com
1,dircrypt,tgaznxbqqojrl.com
1,matsnu,registerlockpracticepossess.com
0,alexa,batarabia.com
0,alexa,intersection.com
0,alexa,bluromstockoficial.com
1,simda,gadyros.com
1,nymaim,swedenfunctions.mv
0,alexa,santamariatimes.com
0,alexa,alapizarra.es
1,pykspa,eabxscuiwcymao.info
0,alexa,usafmarathon.com
1,gozi,charitatispenit.com
1,necurs,xvsuyytednnpgxkcuppi.nu
1,nymaim,unions-providers.cn
0,alexa,591pk.com
0,alexa,nysec.org
1,fobber,eouqpwniza.com
1,dircrypt,qjrmjdhlpubis.com
0,alexa,our-microsoft.com
1,ranbyus,wnmxnhdcxwdsgcvyh.com
0,alexa,toledoprudente.edu.br
1,ramdo,gmyykgakkciqmcwe.org
1,dircrypt,wpwinzpups.com
0,alexa,semmelhaack.de
0,alexa,motomag.com
1,simda,sizatib.info
1,vawtrak,gicaslafi.com
0,alexa,boursenews.ir
1,corebot,ofc21tobi0kfklepgpw6qve.ddns.net
0,alexa,eletricidade.net
1,emotet,pwbupfmlfeghctbq.eu
0,alexa,odinstal.de
1,necurs,socvwfkou.kz
1,ramnit,irwccegtrww.com
1,emotet,lfygigefbwgsonta.eu
0,alexa,soamadores.com
1,ranbyus,cisoixxfdjjkroltr.me
0,alexa,badensports.com
1,emotet,bwntrywhlugvjqpv.eu
1,vawtrak,cewomsecg.com
1,dircrypt,efzycvcfgquugyctn.com
0,alexa,pandariafansub.wordpress.com
0,alexa,icsbb.com
0,alexa,afsonlineshop.com
0,alexa,rabbitcrm.com
0,alexa,fiamma.it
1,ramnit,gbwuqshylsahod.com
1,ramnit,cfbmiebqissyorgrx.com
0,alexa,easyvols.fr
0,alexa,avtomagnitola.com.ua
1,vawtrak,agnocelditu.com
0,alexa,xpee.com
0,alexa,procredit.com
0,alexa,zephyrus.co.uk
0,alexa,fixmyambulance.com
1,pushdo,hoxinaje.ru
0,alexa,fischerklause-luetjensee.de
0,alexa,gloriousmelody.com
0,alexa,lidaklimenko1957.blogspot.nl
1,dircrypt,ududemgebrzpbqtug.com
0,alexa,lensoffer.com
1,simda,tujeqepu.info
0,alexa,snackexperts.com
0,alexa,dhaba-express.ca
0,alexa,golearnsewing.com
1,conficker,xmbq.com.pe
1,ranbyus,mxmfxgixlkgionoal.com
0,alexa,vivalacocina.com
1,ramnit,cbwebovdtwrmdtphghq.eu
1,cryptolocker,bcycxxcjmhmvi.net
0,alexa,deskeco.com
1,qadars,4a0a8mkewuc6.org
0,alexa,uwccb.com.tw
1,gozi,statimdevotam.com
1,murofet,rmvtqnqxszfvqsfq.com
0,alexa,movenowthinklater.com
1,cryptolocker,akircfvmqfxvmkm.org
1,ramnit,ifuvbodtrwbbvuakamo.com
0,alexa,platform28.com.au
1,pushdo,lozmoqju.ru
0,alexa,robinsonsappliances.com.ph
0,alexa,ourbotanicals.com
1,fobber,erzrwnsqyz.com
1,emotet,aqfndkkuhuppgrht.eu
1,pushdo,jeomodac.ru
1,kraken,wrjnwjhb.yi.org
1,ramdo,gqocasiouyuowcqu.org
0,alexa,charlestonwrapstore.com
0,alexa,sanroman.com
0,alexa,2-porn.com
0,alexa,gaupc.com
1,necurs,jqttmngganto.sc
1,conficker,ykuanbv.mw
1,simda,ganypez.com
0,alexa,solefetishh.tumblr.com
0,alexa,imageware.de
1,ramdo,iqeigiqswakgemwk.org
1,pykspa,nogfpc.info
1,tinba,knuvhccuvnet.pw
0,alexa,chicworthy.com
1,padcrypt,dodafbedcfnloklc.de
1,ramdo,emcaoamikieswymy.org
0,alexa,intelsysco.ir
1,cryptolocker,ycjsrcnhhydl.info
0,alexa,megaporn.com
1,dircrypt,gqcnklugaii.com
0,alexa,enterprisebanking.com
0,alexa,xiejing.com
0,alexa,intellicorp.net
1,tinba,utcyerveoyrm.us
1,symmi,siutepafapraal.ddns.net
1,emotet,afyjjfarnnlpfbur.eu
1,ramdo,soioemkyieqmmmik.org
0,alexa,norcalscans.org
0,alexa,egorazzi.com
0,alexa,mariabicudo.com.br
0,alexa,foodtown.com
0,alexa,pro-biker.vn
0,alexa,studiobiologie.nl
1,rovnix,ehem47bm3ks4sxm5p5.cn
1,rovnix,qd2rhg3xwrfhebo52l.biz
1,rovnix,r8zo78xd3igvc6pkwc.com
1,rovnix,3hfcmsi2fae51syidm.com
1,rovnix,jrp2t68v4fpn4n741u.biz
1,kraken,cbjhziizw.dynserv.com
1,ramdo,ywgmyeosaekuccoo.org
0,alexa,fantasiahaircare.com
0,alexa,360confort.com.ar
0,alexa,fjellvannweb.no
0,alexa,avonlab.ru
1,dircrypt,devbbtcqbagl.com
1,corebot,mvgjmpkparc0et5xsdwturs.ddns.net
1,conficker,gwyeelr.cx
1,emotet,lkdgsrvstsxdsvxy.eu
0,alexa,foodmarket.spb.ru
1,fobber,bksqvfglnc.com
1,nymaim,servedgilbert.wtf
1,ramnit,armdpidvchlgpyqgc.com
0,alexa,grivna.org.ua
0,alexa,autohaus-stoltmann.de
0,alexa,florianvonhofen.com
0,alexa,martinspeidel.info
0,alexa,btrabbit.net
0,alexa,thermovivie.com
0,alexa,peptideatlas.org
0,alexa,tvindiansex.com
0,alexa,officiallyjd.com
0,alexa,tennessee-towns.com
1,suppobox,antonettephilander.net
0,alexa,rollinfreshnw.com
0,alexa,odr.fr
1,ranbyus,ywfffevekkudirfoj.su
0,alexa,surattextiledirectory.com
0,alexa,astmy-net.ru
0,alexa,gurujobalert.com
1,pykspa,gotwyyeoya.info
1,conficker,hvlxw.ly
1,vawtrak,cinemdi.com
0,alexa,marctenbosch.com
0,alexa,tromskortet.no
0,alexa,eathut.weebly.com
1,tinba,bgnypscddlbb.me.uk
1,suppobox,darkbreak.net
0,alexa,clearwater.eu.com
0,alexa,halfpipe.io
0,alexa,cookctyclerk.com
1,fobber,ksfkiuezpu.com
0,alexa,seenpk.com
0,alexa,dam16.com
0,alexa,emedtv.com
1,pushdo,quqearex.ru
1,nymaim,traineddestinations.biz
1,suppobox,jacquettakingsley.net
1,nymaim,smith-partnerships.ac
1,necurs,wjvfgmhlimdihcju.jp
0,alexa,thewhizcells.com
0,alexa,venugita.ru
1,gozi,itempiscacurat.com
1,gozi,licentiosaepromissionem.com
0,alexa,tpcf.ir
1,corebot,elsvk4kr7tgdole.ddns.net
1,kraken,tmomqxu.tv
0,alexa,ntiathome.org
1,nymaim,tractpast.lv
1,cryptolocker,ijlrwtggexfkmc.org
1,simda,lyxaluja.info
1,necurs,ijyqfrwoystvqnom.me
0,alexa,indiatravelspot.com
1,corebot,clk0c41xel5vapi.ddns.net
1,nymaim,reductionscultures.wtf
0,alexa,iscate.com
0,alexa,latenighttales.co.uk
0,alexa,neurochaintech.io
1,necurs,iapyexdeirxqlqqp.co
0,alexa,tv24.ch
1,pykspa,awaeueiq.biz
0,alexa,cosmeticobank.com
1,gozi,oculispeteboehlau.com
1,suppobox,knowslept.net
0,alexa,rate-of-cb.com
1,cryptolocker,wtehkxchchao.co.uk
0,alexa,nital.it
1,pykspa,iqvwwk.biz
1,fobber,geltkertcx.com
0,alexa,tndte.com
0,alexa,von-elberfeld.de
1,tinba,wwcsssolotsl.com
0,alexa,sadtohappyproject.com
0,alexa,evansfuneralservice.com
1,emotet,tdjhklaebpnsfyui.eu
1,emotet,sqyacajelhdhudle.eu
1,nymaim,tonelikelihood.com
1,symmi,newositearqa.ddns.net
1,necurs,epvnmgncmbclemuvvbax.tw
1,pykspa,xkpyrifox.cc
0,alexa,fwr.cz
0,alexa,buntang.xyz
0,alexa,zugunder.com
1,rovnix,wgm2dn82jefkfbad13.biz
0,alexa,sbirsource.com
1,nymaim,taxationpenn.id
0,alexa,meencantamurcia.es
1,pykspa,iusxcodsholapet.com
0,alexa,nrfisioterapia.it
0,alexa,kwtmotor.com
1,padcrypt,ndnldfdabkbalela.eu
0,alexa,tradelocks.co.uk
0,alexa,businesstrainingworks.com
1,murofet,e41grj36eqd20o11cwptbwkxnqayd60a27nsmq.info
1,tinba,bkgwrnwssilw.biz
0,alexa,milanote.com
1,matsnu,chairrepairarestorelandprogram.com
0,alexa,beziehungs-weise.net
1,tinba,felbwfohdgkc.ru
0,alexa,greatistanbul.com
1,kraken,jkmgqxribpm.mooo.com
1,emotet,nlhwrmnbicnlsdcr.eu
0,alexa,btvnovinite.bg
0,alexa,quanlyxe.vn
0,alexa,12voltusa.3dcartstores.com
0,alexa,accessfp.net
0,alexa,javset.net
1,nymaim,securedcouples.dk
0,alexa,displayyourer.com
1,pushdo,baxijifo.ru
1,necurs,vmtnogrowbqgwwfgehgpw.ug
1,gozi,virtuteslaiconcionatores.com
1,tinba,swsjidcbimtw.pw
1,fobber,dmyyoibkmo.com
1,necurs,jmmssahresvhuyovnat.ki
0,alexa,com-s48pafobln.top
0,alexa,guidicar.it
1,ranbyus,byjtngkssgraapsei.com
1,matsnu,linkculturepagefatherpen.com
0,alexa,mojbecej.rs
1,qadars,0mwa8y024as6.org
0,alexa,gizmo.com.pk
0,alexa,topbuzz.in
0,alexa,myecampus.com.au
0,alexa,hoyfrases.com
0,alexa,ferdowsihotel.com
1,murofet,fqdaylscthgegyguhynrtkx.biz
0,alexa,led-lenta.ru
0,alexa,coinrebates.com
1,symmi,asguixxuabumuvi.ddns.net
1,ranbyus,bnegclwoagtinx.su
0,alexa,schemecolor.com
0,alexa,valleycontax.com
1,ramnit,bpqmciybjcnuxvtdhda.com
0,alexa,617.co.kr
1,rovnix,7czklkp85qhtsytrcb.net
1,matsnu,pollutionperfectbreakfast.com
0,alexa,banksinarmas.com
0,alexa,intimenews.gr
0,alexa,jfservice.se
1,cryptolocker,yunooehnfdwxjf.co.uk
1,suppobox,earnestinemalandra.net
1,kraken,gvqesrsdqqa.cc
1,gozi,penitenspossintitsurface.com
1,pykspa,cmwouaiugkeq.net
0,alexa,bpostchina.com
0,alexa,louisproyect.org
1,kraken,eadhypi.dyndns.org
0,alexa,onlineausleihe.de
0,alexa,ecolink.com
0,alexa,forumid.net
0,alexa,sabiaslosocial.com
1,corebot,slwxyvufw4sb1dylkxg.ddns.net
0,alexa,1degreeworld.com
0,alexa,saiglobal.com
0,alexa,sebastien-martinez.com
0,alexa,lennox.com
0,alexa,eroticav.com
1,symmi,itnoviindaoslu.ddns.net
1,kraken,mtuiqkpe.net
1,padcrypt,acfabcbdbmdkdafo.com
0,alexa,elkline.de
0,alexa,noteyuva.ga
1,symmi,iralohduicico.ddns.net
1,cryptolocker,hmihslrqbgxs.biz
0,alexa,defifreakyboo.blogspot.sk
0,alexa,spacastleusa.com
1,corebot,y4upgt18ilshyxc.ddns.net
0,alexa,justfwd.com
0,alexa,garnetvalleyschools.com
1,ranbyus,lxauaffjmslgasgkx.su
1,qadars,oq0u8a8mwe4m.org
0,alexa,the1thing.com
0,alexa,myregisteredwp.com
1,simda,gaheh.eu
1,cryptolocker,urbcjvrglmdf.org
1,nymaim,syndicationentire.it
1,simda,hahudis.info
1,kraken,znqsqpcn.dyndns.org
0,alexa,realestaterama.com
1,symmi,efhuaxsocoawx.ddns.net
1,matsnu,riskmonitorborrowfuelreserve.com
0,alexa,codegear.com
0,alexa,seengen.ch
1,necurs,qsuuyljeaejp.sx
1,padcrypt,facebcbdlmfodkbf.com
0,alexa,landvoice.com
0,alexa,thewondernation.com
1,nymaim,subsectioninstructors.az
0,alexa,articolo21.org
0,alexa,szanjuntrack.com
0,alexa,humanasaude.com.br
1,padcrypt,ndnbmkabmcoekafa.co
0,alexa,china-inv.cn
1,pushdo,xafmanbi.ru
0,alexa,iloldytt.cc
1,fobber,uovqagyxgf.com
0,alexa,aerostudents.com
0,alexa,usmon.in
1,ramnit,qwyfbrorehlbj.com
1,dircrypt,obkuifvsilplkiabcgt.com
0,alexa,midianinja.org
1,dircrypt,haftxflbpdcvharpkt.com
0,alexa,erdelyitarskereso.com
0,alexa,saltybath.com
1,murofet,cymuazp52grk37pwb48h24ism39ouh44gznqdr.biz
0,alexa,couponfinder.us
1,murofet,tvoertiviklrlnj.biz
0,alexa,stoecklimpark.at
0,alexa,relatedisgrealty.com
0,alexa,igoaltv.com
1,suppobox,doubneither.net
1,matsnu,gradeorganizetwistbecome.com
0,alexa,mangaluxe.com
0,alexa,scorbot.com
0,alexa,feeltech.it
1,dircrypt,ehrpxvdtvdtqp.com
1,padcrypt,fdlkaomffkclmbba.co.uk
0,alexa,abi-search2.com
0,alexa,atithibooks.com
1,emotet,slrgoruwyugkntxd.eu
1,vawtrak,higafluh.com
0,alexa,carpstore.it
0,alexa,my3songs.com
1,necurs,rpywfjryorayjxsrhxt.ac
0,alexa,analoguebubblebutt.tumblr.com
1,nymaim,ryan-nights.eu
1,fobber,wyvgijkeuf.com
1,suppobox,twelveuntil.net
1,conficker,bscggv.com.hn
0,alexa,hardyn.cz
0,alexa,avlind.ir
1,kraken,hwubcluq.cc
1,simda,xutyzix.info
0,alexa,whysoft.ru
0,alexa,naturasi.it
0,alexa,kangnaiguanfang.tmall.com
1,symmi,odxouxavwe.ddns.net
0,alexa,kaffeetechnik-shop.de
0,alexa,smokingbarrelusa.com
0,alexa,office-matsunaga.biz
0,alexa,ugm-tc.org
0,alexa,mortech.co.id
0,alexa,mykarbin.com
0,alexa,toohotlimited.com
0,alexa,igs-deidesheim-wachenheim.de
1,tinba,uyveuhyqfvui.pw
0,alexa,bubufx.com
0,alexa,ncas.nhs.uk
0,alexa,receptymeda.ru
0,alexa,elitesafelist.com
0,alexa,annaabi.ee
1,kraken,soerwmucp.net
0,alexa,modelsrumahminimalis.biz
1,ramnit,stodvwmb.com
0,alexa,spinoza.it
0,alexa,shoesmark.com
1,conficker,yuoxzs.ec
0,alexa,seotoolshq.com
1,nymaim,schedulelows.ps
0,alexa,4admins.ru
1,conficker,dezyfzmi.pl
0,alexa,revuegestion.ca
1,matsnu,confidencetableslipbottle.com
0,alexa,luisgyg.com
1,necurs,mctipdmsqseghl.com
1,corebot,wtodkpspwxsdk8uhcnevmrc.ddns.net
1,nymaim,somehowhonduras.hn
0,alexa,parsdata.com
0,alexa,casual-dine.com
1,necurs,lulctsnlnbbdusr.im
0,alexa,deppon.com
1,symmi,ihtiobihcii.ddns.net
1,cryptolocker,cpitmmcvmqvpcil.com
0,alexa,imimprogramme.org
0,alexa,schusser-oeg.at
1,cryptolocker,urdykwuxjukdbh.ru
1,cryptolocker,klafmijcivswgps.net
1,qadars,8y42gig64q4i.org
0,alexa,piraterfaceook.com
0,alexa,cloud7.com.cn
1,fobber,dyswjzhuso.com
0,alexa,xuping.com.cn
0,alexa,donatelifeindia.org
0,alexa,e-zipavto.com
1,tinba,vyxyrlwsctth.ru
1,cryptolocker,khysxjotlwnqtef.ru
1,qadars,8mcm46o6cu0y.net
1,ramnit,dyukxfjxeplfbnhb.com
1,murofet,pqgyp52kxjsb28dyexc29i45p32eriufrnvet.info
0,alexa,pendr.co.kr
0,alexa,vilella.com.ar
1,cryptolocker,eluiadjmfrybw.ru
0,alexa,deltacoaches.co.uk
0,alexa,perfectforms.com
0,alexa,vecinodigital.cl
1,pykspa,ilcgcsdsholapet.com
0,alexa,nkpi.az
1,matsnu,lockbottlefitcloudgrowignore.com
0,alexa,cfmachines.com
1,conficker,byqk.pe
1,padcrypt,dcmnflcdlccafaoa.co
0,alexa,cinemaguys.com
1,pushdo,luxkabeh.ru
1,qadars,u0e4iwm4agyc.net
0,alexa,peoplesfaucet.info
1,fobber,jvbbunqhnj.com
0,alexa,appsazan.com
1,gozi,vidonpetridicimusbasi.com
0,alexa,superchamba.com
0,alexa,gulliverperm.ru
1,tinba,kbqpqtxkfxfm.net
1,tinba,erbwpuvstuui.online
0,alexa,socalchiropractic.com
0,alexa,inser-robotica.com
1,rovnix,chnumtrscovtyx1crk.cn
1,matsnu,casestaffstationexperience.com
0,alexa,sermanpro.com
1,matsnu,taskplacebottombraincoach.com
1,kraken,klnumuqse.cc
1,simda,masawumesuv.eu
0,alexa,unitedglobalsim.com
1,rovnix,dekkbzdlu5fzxjouwd.net
1,emotet,xfqcbegmndwbacaw.eu
1,kraken,hotilpbgmlp.com
1,rovnix,glm2uwilqkkg13qhdw.net
1,corebot,m03no2cvcvq2a4g.ddns.net
0,alexa,nicolas-aubineau.com
0,alexa,sonnyfloorservices.com
1,ranbyus,ehuxkphpmyenhwxax.tw
1,emotet,uoofvpoeurvmonxu.eu
0,alexa,guohao.asia
1,corebot,7d3fspqlctersvk.ddns.net
1,suppobox,degreeshoulder.net
1,dircrypt,wkfbhertuvtoom.com
0,alexa,happygaytravel.com
1,padcrypt,faabdlacaadkkkno.net
0,alexa,highondreaming.tumblr.com
0,alexa,podag.co
1,simda,volymif.com
0,alexa,worldsofwonder.in
0,alexa,csgillespie.github.io
0,alexa,stjosephlincoln.com
1,pykspa,uivstk.net
0,alexa,tais.ac.jp
1,simda,xutanoj.info
1,ranbyus,jaqdmcstpauymgqmj.com
0,alexa,allied-gaming.com
0,alexa,cpf.co.th
0,alexa,madamefigaro.gr
0,alexa,sjfc.edu
0,alexa,sansani.news
1,gozi,verbumqsicutessequiaest.com
1,murofet,ezj16a67ouk27b28ixgvitk67grpqirnuewex.biz
0,alexa,futureearth.org
1,padcrypt,mfebfkfldaccdccm.com
1,ramdo,qkwioogeacmukegi.org
1,vawtrak,narolsa.com
1,symmi,oprukoxageo.ddns.net
1,cryptolocker,htjpoglyfykwp.org
0,alexa,elviscostello.info
0,alexa,clevocenter.com
0,alexa,sochuroki.com
1,nymaim,titaniumerrors.yt
1,suppobox,takenhigh.net
1,dircrypt,xbevgeesd.com
0,alexa,justdifferentials.com
1,necurs,cgopsihakbka.jp
0,alexa,destinoveracruz.com
1,pushdo,tugfupmu.ru
1,conficker,fnmuifybu.co.ug
1,kraken,tfqqnk.dyndns.org
1,ramnit,xgbjvkogtfednprc.com
0,alexa,qoqoj.com
0,alexa,breakthrubev.com
1,tinba,iuuxuyiidkqt.com
0,alexa,nobodinoz.com
0,alexa,iban.in
0,alexa,p-ken.jp
1,ramnit,qauiqyej.com
0,alexa,geoilandgas.com
1,conficker,drgjuig.pk
1,ranbyus,gdhiwlblcaoxrm.pw
0,alexa,catoliscopio.com
0,alexa,kellymoore.com
0,alexa,lsvd.de
1,vawtrak,unaflurnifd.com
0,alexa,paylpa.com
1,gozi,occasioneveniarumomnibus.com
1,corebot,qvw0e0m0gp1vghors87.ddns.net
1,emotet,gurgpbaegnwyseqm.eu
0,alexa,citrushotels.com
0,alexa,wtc-conference.com
0,alexa,yiyurumen.com
1,emotet,lsplhmewppwwjojm.eu
0,alexa,1xuezhe.com
1,padcrypt,dcecldfnfbcbdbnb.co.uk
0,alexa,theyummymom.com
1,padcrypt,ecafmfbdlcccfmme.co.uk
0,alexa,pointedpigtail.blogspot.tw
1,gozi,dansdivitiasimai.com
1,necurs,ijgtbgvnyvqtlk.pw
0,alexa,nancyfamosa.es
0,alexa,smrendering.com
1,qadars,ygiwqoq8uoio.net
0,alexa,lezzet.com.tr
1,cryptolocker,cnwmlruoyggiifg.co.uk
1,vawtrak,tilacgetl.com
0,alexa,link2fb.com
1,gozi,sicquoillampubedificari.com
0,alexa,demo-themesfa.com
1,emotet,omueqojpuaabaerq.eu
0,alexa,joseavillez.pt
0,alexa,truyentranhgay.com
0,alexa,greatems.com
1,padcrypt,fdcbenckdncnbddd.com
1,kraken,hggvhhiyd.yi.org
1,corebot,yjqpqlgdgf76e0m.ddns.net
1,dircrypt,ozeedureinw.com
0,alexa,sochi-express.ru
0,alexa,nghean.gov.vn
1,ramdo,skiskiqukaywkiis.org
1,conficker,eokfaxbl.sk
1,qadars,6gycm8yge4qk.top
1,pushdo,fijeatur.ru
0,alexa,immutables.github.io
0,alexa,bunalti.com
0,alexa,swissrealcoin.ch
1,murofet,yrwchmekwixogic.biz
0,alexa,concumerbarometer.com
1,cryptolocker,dulidkfqatay.biz
0,alexa,trygonsport.pl
0,alexa,pompejiprojektet.se
0,alexa,salina.com
0,alexa,puklublin.pl
